sample_id,batch,idx_in_batch,data_label,label,vdt_label,vdt_score,split,domain,current_caption,true_image_context,current_caption_zh,true_image_context_zh,gold_mismatch_type,gold_mismatch_type_zh,gold_conflict_fields,annotation_status,annotation_status_zh,annotator,rationale,rationale_zh,rationale_warning,image_id,text_id,image_path,image_topic,negative_source,image_source,model_reference_mismatch_type_zh,model_reference_conflict_fields_zh,newsclippings_file,source_xlsx,source_sheet_batch,notes
911452,batch2,24,真实OOC,1,OOC,0.9,train,guardian,Leroy Fer clinches a crucial away win for Norwich after scoring his side s second goal at the Hawthorns,Francisca Ordega scores Nigeria s third past Sweden s goalkeeper Hedvig Lindahl,勒罗伊·费尔在山楂球场打进本队第二球，帮助诺维奇取得关键客场胜利。,弗朗西斯卡·奥尔德加攻破瑞典门将赫德维格·林达尔把守的球门，为尼日利亚打进第三球。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time""]",done,已完成,朱俊好,,,missing_rationale,909176,911452,./guardian/images/0123/670.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
385634,batch2,25,真实OOC,1,OOC,0.9,train,usa_today,Another extracharge specialty restaurant on Norwegian Gem is Le Bistro which serves French cuisine,The Royal Princess also features one of Princess signature Crown Grill steak and seafood restaurants The extracharge eatery boasts an open theaterstyle kitchen,“挪威宝石号”上另一家额外收费特色餐厅是供应法国菜的Le Bistro。,“皇家公主号”也设有公主邮轮标志性的Crown Grill牛排和海鲜餐厅之一。这家额外收费餐厅拥有开放式剧场厨房。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,263721,385634,./usa_today/images/0276/164.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
324333,batch2,26,真实OOC,1,OOC,0.9,train,usa_today,Emily Strayer Natalie Maines and Martie Maguire of the Dixie Chicks perform June 1 2016 in Cincinnati,Maisy Stella left and Connie Britton star in ABC s Nashville,迪克西小鸡组合的艾米莉·斯特雷耶、娜塔莉·梅因斯和玛蒂·马奎尔于2016年6月1日在辛辛那提演出。,梅茜·斯特拉（左）和康妮·布里顿主演ABC电视剧《音乐之乡》。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,321740,324333,./usa_today/images/0215/197.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1524576,batch2,27,真实OOC,1,OOC,0.9,val,guardian,Activists in Berlin performed a marriage of the French and German leaders,A newly married couple at Aut Bar in Ann Arbor Michigan,柏林的活动人士上演了法国和德国领导人之间的“婚礼”。,一对新婚夫妇在密歇根州安娜堡的Aut Bar。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,830248,1524576,./guardian/images/0447/505.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\val.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
173192,batch2,28,真实OOC,1,OOC,0.9,train,guardian,Former Massachusetts Gov Mitt Romney in Beckley WVa,Mitt Romney greets coal miners at the American Energy Corporation in Beallsville Ohio US students are campaigning to have colleges drop fossil fuel investments,前马萨诸塞州州长米特·罗姆尼在西弗吉尼亚州贝克利。,米特·罗姆尼在俄亥俄州比尔斯维尔的美国能源公司向煤矿工人致意。美国学生正发起运动，要求高校撤出化石燃料投资。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,510436,173192,./guardian/images/0216/939.jpg,,,,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\merged_balanced\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
415582,batch2,29,真实OOC,1,OOC,0.9,val,usa_today,Diane Guerrero costars in Orange Is the New Black on Netflix,Gemma Chan as Anita on the AMC television series Humans,黛安·格雷罗在Netflix剧集《女子监狱》中联合主演。,嘉玛·陈在AMC电视剧《真实的人类》中饰演安妮塔。,different-event mismatch,完全不同事件,"[""entity"", ""event_type""]",done,已完成,朱俊好,,,missing_rationale,248634,415582,./usa_today/images/0340/651.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\val.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1476224,batch2,30,真实OOC,1,OOC,0.9,train,guardian,The view out of Comb Gully where Christopher Sleight was climbing when he and others heard screaming,Clifton Hill parklands alongside Merri Creek near Melbourne Australia,克里斯托弗·斯莱特攀爬时所在的Comb Gully外景；当时他和其他人听到了尖叫声。,澳大利亚墨尔本附近梅里溪旁的克利夫顿山公园绿地。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,731780,1476224,./guardian/images/0547/720.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
288371,batch2,31,真实OOC,1,OOC,0.9,test,guardian,Donald Trump and Ted Cruz take part in the GOP debate on March 10 2016 in Coral Gables Fla,Marco Rubio campaigns in Columbia South Carolina on Saturday,2016年3月10日，唐纳德·特朗普和泰德·克鲁兹在佛罗里达州科勒尔盖布尔斯参加共和党辩论。,马可·鲁比奥星期六在南卡罗来纳州哥伦比亚参加竞选活动。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,662650,288371,./guardian/images/0367/787.jpg,,,,主体/人物错配,主体/人物，时间,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\test.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1460507,batch2,32,真实OOC,1,OOC,0.9,train,usa_today,Clinton laughed as he dismissed Rove s comments about his wife s health,Vice President Biden and Wisconsin Rep Paul Ryan debate in Kentucky on Thursday,克林顿笑着驳斥了罗夫关于他妻子健康状况的评论。,副总统拜登和威斯康星州众议员保罗·瑞安星期四在肯塔基州进行辩论。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,308480,1460507,./usa_today/images/0045/751.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\merged_balanced\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
187736,batch2,33,真实OOC,1,OOC,0.9,train,washington_post,Virginia Tech professor Marc Edwards shows the difference in water quality between Detroit and Flint during a news conference outside of Flint s City Hall,Theoretical physicist Ronald Mallett pours dry ice into a ring laser in this arranged photograph taken in a University of Connecticut laboratory March 23,弗吉尼亚理工大学教授马克·爱德华兹在弗林特市政厅外的新闻发布会上展示底特律和弗林特之间水质差异。,理论物理学家罗纳德·马利特在这张摆拍照片中向环形激光器倒入干冰，照片摄于3月23日康涅狄格大学实验室。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,113504,187736,./washington_post/images/0060/570.jpg,,,,完全不同事件,主体/人物，地点，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1086817,batch2,34,真实OOC,1,OOC,0.9,train,washington_post,Amazon quietly abandoned its practice of pooling European sales in Luxembourg last month and opened taxable branches in its main European markets including the UK,With roofs that look like two unfurled sails the Astrup Fearnley Museum of Modern Art in Oslo is hard to miss,亚马逊上个月悄然放弃了将欧洲销售额集中到卢森堡的做法，并在包括英国在内的主要欧洲市场开设应税分支机构。,奥斯陆阿斯楚普·费恩利现代艺术博物馆的屋顶像两张展开的帆，很难错过。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,129391,1086817,./washington_post/images/0418/906.jpg,,,,完全不同事件,主体/人物，地点，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\merged_balanced\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
382082,batch2,35,真实OOC,1,OOC,0.9,train,usa_today,Cohosts Kristin Chenoweth and Alan Cumming open the 69th annual Tony Awards at Radio City Music Hall in New York on June 7 2015,Sam Hunt and Carrie Underwood perform during the 58th Grammy Awards at the Staples Center,2015年6月7日，共同主持人克里斯汀·切诺维斯和艾伦·卡明在纽约无线电城音乐厅为第69届托尼奖开场。,萨姆·亨特和凯莉·安德伍德在斯台普斯中心举行的第58届格莱美奖上表演。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,221137,382082,./usa_today/images/0707/326.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
62714,batch2,36,真实OOC,1,OOC,0.9,train,usa_today,Members of the North Charleston Police department stand for the Pledge of Allegiance before a City Council meeting in North Charleston SC,Dallas Police officers salute the flag draped casket holding slain Dallas police officer Michael Krol,南卡罗来纳州北查尔斯顿市议会会议前，北查尔斯顿警察局成员起立宣誓效忠国旗。,达拉斯警察向覆盖国旗、装有遇害达拉斯警官迈克尔·克罗尔遗体的灵柩敬礼。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,313957,62714,./usa_today/images/0386/107.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
247704,batch2,37,真实OOC,1,OOC,0.9,train,usa_today,Nov 20 2014 Bulls guard Kirk Hinrich reacts after being fouled by Sacramento Kings center Ryan Hollins with Sacramento Kings forward Derrick Williams right,Lin tries to drive around Lakers center Dwight Howard during their Nov 18 game,2014年11月20日，公牛队后卫柯克·辛里奇在被国王队中锋瑞安·霍林斯犯规后作出反应，右侧是国王队前锋德里克·威廉姆斯。,林书豪在11月18日的比赛中试图绕过湖人队中锋德怀特·霍华德。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,315239,247704,./usa_today/images/0596/808.jpg,,,,完全不同事件,主体/人物，时间，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
829219,batch2,38,真实OOC,1,OOC,0.9,train,bbc,There will be calls for the scalp of John Fingleton head of the Office of Fair Trading But the OFT is hampered by a business culture controlled by lawyers,Edwin Poots said the DUP held their noses and did business with Sinn Fein,人们会要求公平交易办公室负责人约翰·芬格尔顿下台。但公平交易办公室受到由律师控制的商业文化制约。,埃德温·普茨表示，民主统一党是“捏着鼻子”和新芬党做生意。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1499216,829219,./bbc/images/0015/326.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
422832,batch2,39,真实OOC,1,OOC,0.9,train,guardian,Kristin Armstrong of the United States won her third consecutive gold in the women s time trial,Emma Snowsill with her Olympics gold medal,美国选手克里斯汀·阿姆斯特朗在女子计时赛中连续第三次夺得金牌。,艾玛·斯诺西尔与她的奥运金牌。,entity mismatch,主体/人物错配,"[""entity""]",done,已完成,朱俊好,,,missing_rationale,972171,422832,./guardian/images/0177/135.jpg,,,,完全不同事件,主体/人物，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1283127,batch2,40,真实OOC,1,OOC,0.9,train,usa_today,A female Kurdistan Workers Party fighter at a security position in Sinjar 13 March 2015,A US Army trainer left instructs an Iraqi Army recruit at a military base on April 12 2015 in Taji Iraq,2015年3月13日，辛贾尔一处安全岗位上的一名库尔德工人党女战士。,2015年4月12日，在伊拉克塔吉的一处军事基地，一名美国陆军教官（左）指导一名伊拉克陆军新兵。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,273416,1283127,./usa_today/images/0327/883.jpg,,,,完全不同事件,主体/人物，时间，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
787319,batch2,41,真实OOC,1,OOC,0.9,val,guardian,Simon Harris received a sentence of 17 years four months for abusing vulnerable Kenyan boys,Anders Kompass was suspended by the UN for passing documents to the French authorities after becoming frustrated at the UN s lack of action in investigating abuse by peacekeepers,西蒙·哈里斯因虐待脆弱的肯尼亚男孩被判17年4个月监禁。,安德斯·孔帕斯因在联合国迟迟不调查维和人员性侵问题而感到沮丧，将文件交给法国当局，随后被联合国停职。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,594454,787319,./guardian/images/0319/338.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\val.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
460039,batch2,42,真实OOC,1,OOC,0.9,train,bbc,Nicola Sturgeon and Alex Salmond at the SNP annual conference,Preparing the next stage Nicky Morgan and David Cameron on the campaign trail,尼古拉·斯特金和亚历克斯·萨尔蒙德在苏格兰民族党年度大会上。,准备下一阶段：尼基·摩根和戴维·卡梅伦在竞选路上。,different-event mismatch,完全不同事件,"[""entity"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1503587,460039,./bbc/images/0016/548.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
553273,batch2,43,真实OOC,1,OOC,0.9,train,guardian,The view from Philip Glass s New York apartment by Matteo Pericoli,View of Detroit from a window on Woodward Avenue,马泰奥·佩里科利笔下菲利普·格拉斯纽约公寓外的景色。,从伍德沃德大道一扇窗户看到的底特律景色。,location mismatch,地点错配,"[""entity"", ""location""]",done,已完成,朱俊好,,,missing_rationale,1162279,553273,./guardian/images/0781/263.jpg,,,,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1269977,batch2,44,真实OOC,1,OOC,0.9,test,guardian,A box set of Danish drama The Killing can retail for more on eBay than it costs new,The Swedish family drama Thicker than Water has garnered strong reviews,丹麦剧集《谋杀》的套装盒在eBay上的零售价可能比新品价格还高。,瑞典家庭剧《比水更浓》获得了很高评价。,different-event mismatch,完全不同事件,"[""entity"", ""event_type""]",done,已完成,朱俊好,,,missing_rationale,1065771,1269977,./guardian/images/0675/739.jpg,,,,主体/人物错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\test.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
839375,batch2,45,真实OOC,1,OOC,0.9,train,guardian,Chloe Holmes with son Jenson,Esther Hollingworth with her son Alfred is a regular Waitrose shoppers She tries in Lidl at Clapham Junction,克洛伊·霍姆斯和儿子詹森。,埃丝特·霍林沃思和儿子阿尔弗雷德是Waitrose的常客。她也会去克拉珀姆交汇处的Lidl尝试购物。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type""]",done,已完成,朱俊好,,,missing_rationale,1226853,839375,./guardian/images/0045/543.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1254321,batch2,46,真实OOC,1,OOC,0.9,train,bbc,David Cameron attends an EU summit in Brussels,The foreign ministers of France Ukraine Germany and Russia met in Berlin to try to calm the crisis,戴维·卡梅伦出席在布鲁塞尔举行的欧盟峰会。,法国、乌克兰、德国和俄罗斯外长在柏林会面，试图缓和危机。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1598211,1254321,./bbc/images/0395/171.jpg,,,,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
707444,batch2,47,真实OOC,1,OOC,0.9,train,guardian,George Osborne had in June 2010 set out plans to eliminate budget deficit by March 20106 Photograph Facundo ArrizabalagaEPA,The chancellor announced a permanent pothole fund for Britain in today s spending review which outlined budget allocations for Whitehall departments,乔治·奥斯本曾在2010年6月提出计划，要到2016年3月消除预算赤字。摄影：Facundo Arrizabalaga/EPA。,在今天的支出审查中，财政大臣宣布为英国设立永久性坑洞维修基金，并概述了白厅各部门的预算分配。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1096287,707444,./guardian/images/0720/839.jpg,,,,完全不同事件,主体/人物，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1468116,batch2,48,真实OOC,1,OOC,0.9,train,guardian,Britain Can Make It Michael Wickham 1946,Jubilee flags in Covent Garden London,《英国能制造》，迈克尔·威克姆，1946年。,伦敦科文特花园的银禧旗帜。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,777348,1468116,./guardian/images/0578/007.jpg,,,,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
902450,batch2,49,真实OOC,1,OOC,0.9,test,usa_today,Skiiers at Villars ski resort in Switzerland one of three resorts in the Alps with the Flocon Vert label,Skiers on the Canyons side of the new Park City ski resort skiing a groomed run beneath the nation s first heated covered chairlift the Orange Bubble,瑞士Villars滑雪度假村的滑雪者；这是阿尔卑斯山三个拥有Flocon Vert标签的度假村之一。,新帕克城滑雪度假村Canyons一侧的滑雪者，在美国首个带加热封闭座椅的Orange Bubble缆车下方的压雪道上滑行。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type""]",done,已完成,朱俊好,,,missing_rationale,256900,902450,./usa_today/images/0568/644.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\test.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1593171,batch2,50,真实OOC,1,OOC,0.9,train,guardian,The eurozone s other members Germany in particular fear Greece will need an even larger bailout the second time,Alexis Tsipras is welcomed by the European commission president JeanClaude Juncker in Brussels on Monday,欧元区其他成员国，尤其是德国，担心希腊第二次将需要更大规模的救助。,星期一，希腊总理亚历克西斯·齐普拉斯在布鲁塞尔受到欧盟委员会主席让-克洛德·容克欢迎。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1264080,1593171,./guardian/images/0094/012.jpg,,,,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
